# file...... IEEE-13_House_power.csv
# date...... Tue Dec  1 01:37:27 2020
# user...... (null)
# host...... (null)
# group..... class=triplex_load
# property.. constant_power_12
# limit..... 10000
# interval.. 60
# timestamp,tl_house_1,tl_house_16,tl_house_31,tl_house_2,tl_house_17,tl_house_32,tl_house_3,tl_house_18,tl_house_33,tl_house_4,tl_house_19,tl_house_34,tl_house_5,tl_house_20,tl_house_35,tl_house_6,tl_house_21,tl_house_36,tl_house_7,tl_house_22,tl_house_37,tl_house_8,tl_house_23,tl_house_38,tl_house_9,tl_house_24,tl_house_39,tl_house_10,tl_house_25,tl_house_40,tl_house_11,tl_house_26,tl_house_12,tl_house_27,tl_house_13,tl_house_28,tl_house_14,tl_house_29,tl_house_15,tl_house_30
2018-01-01 15:14:00 EST,+4142.27+221.895j,+975.834+450.926j,+667.993+244.637j,+1742.26+734.524j,+501.425+772.604j,+987.763+1574.35j,+715.153+279.121j,+909.485+431.506j,+992.437+886.946j,+479.377+147.64j,+910.675+415.48j,+619.618+261.811j,+959.375+453.314j,+551.581+436.448j,+2536.92+692.726j,+2954.36+771.467j,+1110.69+1458.02j,+467.169+761.807j,+995.481+461.309j,+519.156+244.901j,+647.004+1030.59j,+953.367+291.747j,+531.234+772.297j,+4566.51+964.777j,+373.977+118.473j,+477.49+232.787j,+407.928+153.123j,+404.308+140.299j,+2077.4+511.408j,+2258.02+589.817j,+548.413+230.955j,+680.743+283.086j,+554.827+223.377j,+637.163+809.788j,+542.265+168.662j,+716.968+920.131j,+304.535+128.316j,+1111.64+488.953j,+591.544+762.631j,+3927.93+1114.84j
2018-01-01 15:15:00 EST,+4143.53+221.943j,+975.98+451.016j,+668.104+244.688j,+1741.7+734.191j,+501.243+772.51j,+987.492+1574.16j,+715.182+279.134j,+909.513+431.525j,+992.481+886.962j,+480.055+147.902j,+911.626+416.07j,+620.282+262.194j,+958.937+453.042j,+551.295+436.304j,+2536.17+692.124j,+2953.94+771.615j,+1110.95+1458.17j,+467.256+761.881j,+995.421+461.268j,+519.127+244.88j,+646.962+1030.56j,+953.602+291.847j,+531.357+772.376j,+4568.35+964.95j,+373.802+118.385j,+477.316+232.647j,+407.749+153.021j,+403.872+140.09j,+2076.42+510.527j,+2256.76+588.894j,+548.488+231.003j,+680.837+283.143j,+554.929+223.433j,+637.269+809.876j,+541.987+168.548j,+716.645+919.953j,+304.574+128.347j,+1111.79+489.041j,+591.631+762.694j,+3928.18+1115.12j
2018-01-01 15:16:00 EST,+4143.52+221.942j,+975.98+451.015j,+668.104+244.688j,+1741.7+734.192j,+501.244+772.511j,+987.493+1574.16j,+715.182+279.134j,+909.512+431.524j,+992.48+886.962j,+480.054+147.902j,+911.625+416.07j,+620.282+262.193j,+958.937+453.042j,+551.295+436.304j,+2535.89+692.062j,+2953.24+771.46j,+1110.95+1458.17j,+467.256+761.881j,+995.421+461.268j,+519.127+244.88j,+646.962+1030.56j,+953.609+291.847j,+531.356+772.375j,+4568.35+964.949j,+373.803+118.385j,+477.317+232.647j,+407.749+153.022j,+403.873+140.091j,+2076.21+510.481j,+2256.61+588.862j,+548.487+231.003j,+680.837+283.143j,+554.929+223.433j,+637.268+809.875j,+541.988+168.548j,+716.646+919.954j,+304.574+128.347j,+1111.79+489.041j,+591.631+762.694j,+3928.18+1115.12j
2018-01-01 15:17:00 EST,+4143.4+221.938j,+975.965+451.006j,+668.093+244.683j,+1742.79+734.838j,+501.596+772.693j,+988.017+1574.54j,+714.577+278.855j,+908.934+431.132j,+991.559+886.642j,+480.108+147.923j,+911.701+416.117j,+620.335+262.224j,+959.341+453.293j,+551.558+436.437j,+2536.04+692.497j,+2952.54+771.302j,+1110.94+1458.17j,+467.255+761.88j,+995.497+461.319j,+519.164+244.907j,+647.015+1030.6j,+953.615+291.845j,+531.355+772.374j,+4568.32+964.947j,+373.723+118.345j,+477.238+232.583j,+407.668+152.975j,+403.777+140.045j,+2075.83+510.252j,+2256.22+588.634j,+548.547+231.042j,+680.912+283.189j,+554.919+223.427j,+637.258+809.867j,+541.555+168.371j,+716.144+919.679j,+304.606+128.374j,+1111.92+489.115j,+591.622+762.687j,+1086.3+1115.11j
2018-01-01 15:18:00 EST,+4145.94+222.034j,+976.262+451.188j,+668.32+244.787j,+1741.06+733.817j,+501.038+772.405j,+987.186+1573.93j,+715.011+279.055j,+909.349+431.413j,+992.221+886.871j,+479.406+147.651j,+910.716+415.505j,+619.646+261.827j,+960.354+453.928j,+552.218+436.774j,+2536.85+693.695j,+2951.55+770.809j,+1110.66+1458j,+467.157+761.797j,+996.078+461.713j,+519.443+245.115j,+647.423+1030.88j,+953.368+291.732j,+531.216+772.286j,+4566.24+964.752j,+373.589+118.278j,+477.104+232.476j,+407.53+152.898j,+403.626+139.973j,+2075.35+509.918j,+2255.69+588.294j,+548.955+231.308j,+681.426+283.503j,+554.83+223.379j,+637.166+809.791j,+541.355+168.29j,+715.912+919.553j,+304.963+128.663j,+1113.33+489.92j,+591.691+762.737j,+1086.43+1115.19j
2018-01-01 15:19:00 EST,+4143.57+221.944j,+975.985+451.018j,+668.108+244.69j,+1743.48+735.25j,+501.819+772.809j,+988.349+1574.78j,+715.822+279.432j,+910.124+431.944j,+993.455+887.303j,+479.262+147.596j,+910.514+415.381j,+619.505+261.746j,+960.937+454.297j,+552.598+436.97j,+2537.19+694.366j,+2950.56+770.325j,+1110.38+1457.84j,+467.061+761.716j,+996.285+461.854j,+519.542+245.189j,+647.568+1030.98j,+953.128+291.622j,+531.08+772.2j,+4564.22+964.564j,+373.887+118.428j,+477.401+232.715j,+407.836+153.071j,+404.211+140.253j,+2076.17+510.987j,+2257.02+589.451j,+549.011+231.345j,+681.496+283.546j,+554.643+223.278j,+636.972+809.632j,+541.83+168.484j,+716.463+919.853j,+305.095+128.771j,+1113.85+490.222j,+591.526+762.618j,+1086.12+1115j
2018-01-01 15:20:00 EST,+4145.99+222.036j,+976.267+451.191j,+668.323+244.789j,+1743.63+735.336j,+501.865+772.833j,+988.419+1574.84j,+715.593+279.325j,+909.906+431.794j,+993.107+887.181j,+479.356+147.632j,+910.646+415.463j,+619.597+261.799j,+960.675+454.131j,+552.427+436.882j,+2536.63+693.974j,+2950.05+770.374j,+1110.55+1457.94j,+467.12+761.765j,+996.021+461.675j,+519.415+245.094j,+647.383+1030.85j,+953.289+291.689j,+531.163+772.252j,+4565.46+964.679j,+373.957+118.463j,+477.47+232.772j,+407.908+153.112j,+404.296+140.293j,+2076.11+511.103j,+2257.09+589.591j,+548.723+231.156j,+681.134+283.324j,+554.826+223.377j,+637.162+809.788j,+542.248+168.655j,+716.949+920.12j,+304.804+128.534j,+1112.7+489.561j,+591.694+762.74j,+1086.44+1115.19j
2018-01-01 15:21:00 EST,+4145.7+222.025j,+976.234+451.171j,+668.298+244.777j,+1742.31+734.551j,+501.44+772.612j,+987.784+1574.37j,+715.69+279.37j,+909.998+431.857j,+993.254+887.232j,+479.327+147.621j,+910.606+415.437j,+619.569+261.783j,+960.766+454.189j,+552.487+436.912j,+2536.44+694.026j,+2949.32+770.175j,+1110.51+1457.92j,+467.106+761.754j,+996.113+461.737j,+519.459+245.127j,+647.447+1030.89j,+953.262+291.674j,+531.144+772.24j,+4565.17+964.652j,+373.912+118.441j,+477.426+232.735j,+407.862+153.085j,+404.241+140.267j,+2075.8+510.951j,+2256.8+589.445j,+548.773+231.189j,+681.197+283.362j,+554.805+223.365j,+637.14+809.77j,+542.176+168.626j,+716.865+920.074j,+304.832+128.556j,+1112.81+489.623j,+591.675+762.725j,+1086.4+1115.17j
2018-01-01 15:22:00 EST,+4145.78+222.028j,+976.243+451.176j,+668.305+244.78j,+1743.97+735.543j,+501.977+772.892j,+988.585+1574.96j,+715.463+279.265j,+909.782+431.709j,+992.909+887.112j,+479.296+147.609j,+910.562+415.41j,+619.538+261.765j,+960.595+454.08j,+552.375+436.855j,+2535.98+693.748j,+2947.89+769.188j,+1109.8+1457.51j,+466.864+761.549j,+995.941+461.62j,+519.377+245.066j,+647.327+1030.81j,+953.109+291.602j,+531.056+772.184j,+4563.85+964.53j,+373.834+118.401j,+477.348+232.673j,+407.782+153.04j,+404.147+140.222j,+2075.43+510.724j,+2256.41+589.22j,+548.702+231.143j,+681.107+283.308j,+554.811+223.369j,+637.146+809.775j,+541.747+168.449j,+716.366+919.8j,+304.693+128.444j,+1112.27+489.31j,+591.68+762.729j,+1086.41+1115.18j
2018-01-01 15:23:00 EST,+4142.54+221.905j,+975.865+450.945j,+668.016+244.647j,+1744.08+735.609j,+502.012+772.91j,+988.637+1575j,+715.444+279.256j,+909.763+431.696j,+992.879+887.101j,+479.77+147.792j,+911.227+415.821j,+620.003+262.032j,+960.563+454.06j,+552.354+436.844j,+2535.66+693.644j,+2947.05+768.867j,+1109.66+1457.43j,+466.815+761.507j,+995.908+461.598j,+519.361+245.054j,+647.304+1030.79j,+952.989+291.545j,+530.985+772.14j,+4562.8+964.432j,+373.962+118.466j,+477.475+232.775j,+407.912+153.114j,+404.303+140.297j,+2075.49+510.977j,+2256.65+589.506j,+548.651+231.109j,+681.042+283.268j,+554.248+223.065j,+636.563+809.297j,+541.949+168.532j,+716.601+919.929j,+304.661+128.418j,+1112.14+489.238j,+591.23+762.405j,+1085.55+1114.67j
2018-01-01 15:24:00 EST,+4131.47+221.491j,+974.574+450.164j,+667.03+244.199j,+1745.95+736.743j,+502.618+773.23j,+989.539+1575.67j,+715.253+279.167j,+909.581+431.571j,+992.59+887j,+479.531+147.699j,+910.892+415.614j,+619.769+261.897j,+960.26+453.868j,+552.157+436.743j,+2535.05+693.202j,+2945.35+767.592j,+1108.7+1456.89j,+466.486+761.231j,+995.105+461.056j,+518.976+244.768j,+646.741+1030.41j,+952.564+291.354j,+530.749+771.99j,+902.846+964.104j,+374.267+118.621j,+477.778+233.023j,+408.226+153.293j,+404.662+140.47j,+2075.92+511.623j,+2257.42+590.212j,+548.575+231.06j,+680.947+283.21j,+553.766+222.808j,+636.064+808.892j,+542.423+168.727j,+717.151+920.232j,+304.752+128.491j,+1112.5+489.442j,+590.53+761.906j,+1084.22+1113.9j
2018-01-01 15:25:00 EST,+4132.31+221.522j,+974.671+450.223j,+667.105+244.232j,+1745.73+736.606j,+502.545+773.191j,+989.431+1575.59j,+715.313+279.195j,+909.638+431.61j,+992.68+887.031j,+479.595+147.724j,+910.981+415.669j,+619.831+261.933j,+960.347+453.924j,+552.214+436.772j,+678.07+693.237j,+2944.9+767.699j,+1108.92+1457.01j,+466.562+761.294j,+995.205+461.123j,+519.024+244.803j,+646.811+1030.46j,+953.18+291.622j,+531.08+772.2j,+903.227+964.563j,+374.214+118.593j,+477.724+232.979j,+408.171+153.262j,+404.597+140.439j,+2075.59+511.451j,+2257.1+590.044j,+548.612+231.084j,+680.994+283.238j,+553.829+222.841j,+636.129+808.945j,+542.337+168.692j,+717.052+920.177j,+304.772+128.508j,+1112.58+489.489j,+590.587+761.946j,+1084.33+1113.96j
2018-01-01 15:26:00 EST,+4135.31+221.634j,+975.022+450.434j,+667.372+244.353j,+1745.36+736.379j,+502.425+773.127j,+989.251+1575.46j,+715.503+279.283j,+909.82+431.735j,+992.97+887.133j,+479.753+147.785j,+911.203+415.807j,+619.986+262.022j,+960.714+454.156j,+552.453+436.895j,+678.325+693.388j,+2945.16+768.597j,+1109.82+1457.52j,+466.869+761.552j,+995.408+461.259j,+519.121+244.875j,+646.953+1030.56j,+953.521+291.769j,+531.261+772.314j,+903.435+964.815j,+374.088+118.53j,+477.6+232.877j,+408.042+153.188j,+404.446+140.366j,+2075.11+511.112j,+2256.57+589.699j,+548.711+231.148j,+681.118+283.314j,+554.057+222.962j,+636.365+809.136j,+542.138+168.61j,+716.82+920.049j,+304.827+128.552j,+1112.79+489.611j,+591.021+762.254j,+1085.15+1114.44j
2018-01-01 15:27:00 EST,+4133.21+221.556j,+974.777+450.286j,+667.185+244.269j,+1745.31+736.351j,+502.409+773.119j,+989.229+1575.44j,+715.343+279.209j,+909.667+431.63j,+992.727+887.048j,+479.85+147.823j,+911.339+415.891j,+620.082+262.077j,+960+453.705j,+551.987+436.656j,+677.829+693.096j,+663.599+768.666j,+1110.03+1457.64j,+466.941+761.613j,+995.127+461.07j,+518.986+244.776j,+646.756+1030.42j,+953.719+291.852j,+531.363+772.38j,+903.553+964.958j,+373.871+118.42j,+477.385+232.702j,+407.819+153.061j,+404.448+140.367j,+2074.91+511.068j,+2256.42+589.669j,+548.578+231.062j,+680.951+283.213j,+1316.58+223.201j,+636.824+809.511j,+542.449+168.738j,+717.181+920.248j,+304.758+128.496j,+1112.52+489.455j,+591.136+762.337j,+1085.38+1114.57j
2018-01-01 15:28:00 EST,+4134.93+221.62j,+974.978+450.407j,+667.339+244.338j,+1745.13+736.242j,+502.352+773.089j,+989.143+1575.37j,+715.522+279.292j,+909.838+431.747j,+992.999+887.143j,+479.904+147.844j,+911.415+415.939j,+620.135+262.108j,+960.312+453.902j,+552.191+436.76j,+678.046+693.223j,+663.852+768.79j,+1110.4+1457.86j,+467.069+761.722j,+995.94+461.619j,+519.376+245.065j,+647.326+1030.81j,+953.825+291.895j,+531.416+772.413j,+903.614+965.033j,+373.793+118.38j,+477.307+232.639j,+407.739+153.016j,+404.354+140.321j,+2074.53+510.841j,+2256.03+589.443j,+548.706+231.145j,+681.112+283.311j,+1320.04+223.243j,+636.906+809.578j,+542.324+168.686j,+717.036+920.168j,+304.827+128.552j,+1112.79+489.612j,+591.515+762.61j,+1086.1+1114.99j
2018-01-01 15:29:00 EST,+4141.8+221.877j,+975.778+450.892j,+667.95+244.617j,+1742.91+734.909j,+501.634+772.713j,+988.075+1574.58j,+715.822+279.432j,+910.124+431.944j,+993.455+887.303j,+480.009+147.885j,+911.563+416.031j,+620.238+262.168j,+960.642+454.11j,+552.406+436.871j,+678.275+693.358j,+664.364+769.042j,+1111.16+1458.29j,+467.329+761.944j,+996.272+461.845j,+519.536+245.184j,+647.559+1030.97j,+954.106+292.016j,+531.564+772.508j,+903.785+965.24j,+373.148+118.059j,+476.667+232.126j,+407.077+152.645j,+403.956+140.13j,+2073.62+510.033j,+2254.87+588.597j,+548.984+231.327j,+681.461+283.525j,+1320.11+223.334j,+637.08+809.72j,+541.799+168.471j,+716.427+919.834j,+304.979+128.676j,+1113.4+489.958j,+591.669+762.721j,+1086.39+1115.16j
2018-01-01 15:30:00 EST,+4143.88+221.956j,+976.022+451.041j,+668.136+244.703j,+1743.16+735.055j,+501.714+772.754j,+988.192+1574.67j,+715.578+279.318j,+909.892+431.784j,+993.084+887.173j,+479.894+147.84j,+911.401+415.93j,+620.125+262.103j,+960.674+454.13j,+552.427+436.881j,+678.297+693.371j,+663.72+768.725j,+1110.21+1457.74j,+467.002+761.665j,+996.304+461.867j,+519.551+245.196j,+647.581+1030.98j,+953.809+291.88j,+531.397+772.401j,+903.593+965.006j,+373.184+118.076j,+476.703+232.155j,+407.114+152.665j,+404.011+140.156j,+2073.51+510.09j,+2254.86+588.674j,+549.096+231.4j,+681.603+283.612j,+1319.9+223.267j,+636.952+809.615j,+541.87+168.5j,+716.51+919.879j,+305.141+128.809j,+1114.03+490.328j,+591.556+762.639j,+1086.18+1115.04j
2018-01-01 15:31:00 EST,+4142.73+221.913j,+975.887+450.959j,+668.033+244.655j,+1743.7+735.383j,+501.891+772.847j,+988.456+1574.86j,+715.57+279.314j,+909.883+431.778j,+993.071+887.168j,+479.295+147.609j,+910.561+415.41j,+619.538+261.765j,+961.204+454.467j,+552.772+437.06j,+678.665+693.589j,+663.552+768.643j,+1109.96+1457.6j,+466.917+761.593j,+996.399+461.932j,+519.596+245.23j,+647.647+1031.03j,+953.596+291.781j,+531.276+772.324j,+903.453+964.836j,+373.584+118.276j,+477.1+232.472j,+407.525+152.895j,+404.218+140.256j,+2073.66+510.44j,+2255.24+589.065j,+549.036+231.361j,+681.527+283.565j,+1319.72+223.218j,+636.858+809.538j,+542.144+168.612j,+716.828+920.053j,+305.108+128.782j,+1113.9+490.252j,+591.473+762.579j,+1086.02+1114.94j
2018-01-01 15:32:00 EST,+4141.05+221.849j,+975.691+450.839j,+667.884+244.587j,+1745.57+736.508j,+502.493+773.163j,+989.353+1575.53j,+714.165+278.667j,+908.541+430.867j,+990.933+886.426j,+478.595+147.341j,+909.578+414.81j,+618.85+261.375j,+960.46+453.995j,+552.287+436.81j,+678.148+693.283j,+663.203+768.474j,+1109.44+1457.31j,+466.74+761.444j,+995.621+461.403j,+519.223+244.951j,+647.103+1030.66j,+952.133+291.164j,+530.512+771.842j,+902.574+963.779j,+373.682+118.325j,+477.197+232.55j,+407.625+152.951j,+404.35+140.319j,+2072.48+510.377j,+2254.41+589.074j,+548.072+230.735j,+680.313+282.827j,+1318.67+223.012j,+2996+799.457j,+542.302+168.677j,+717.011+920.154j,+304.818+128.545j,+1112.76+489.591j,+591.364+762.501j,+1085.81+1114.82j
2018-01-01 15:33:00 EST,+4139.79+221.802j,+975.544+450.75j,+667.771+244.535j,+1746.2+736.893j,+502.698+773.272j,+989.658+1575.76j,+713.972+278.579j,+908.356+430.744j,+990.639+886.325j,+478.497+147.304j,+909.44+414.726j,+618.754+261.321j,+960.227+453.848j,+1540.31+431.922j,+677.986+693.188j,+663.006+768.378j,+1109.15+1457.14j,+466.64+761.36j,+995.38+461.241j,+519.108+244.865j,+646.933+1030.54j,+951.281+290.821j,+530.082+771.573j,+902.079+963.19j,+374.246+118.61j,+477.757+233.006j,+408.204+153.281j,+404.663+140.471j,+2071.62+510.667j,+2254.04+589.461j,+547.849+230.593j,+680.034+282.659j,+1317.74+222.873j,+3001.45+800.13j,+542.71+168.846j,+717.485+920.417j,+304.694+128.444j,+1112.27+489.311j,+591.271+762.434j,+1085.63+1114.72j
2018-01-01 15:34:00 EST,+4139.08+221.775j,+975.461+450.699j,+667.708+244.506j,+1746.3+736.954j,+502.73+773.289j,+989.706+1575.8j,+714.943+279.024j,+909.284+431.369j,+992.117+886.835j,+478.423+147.276j,+909.336+414.663j,+618.681+261.28j,+960.255+453.865j,+1542.85+432.503j,+678.006+693.2j,+662.946+768.349j,+1109.06+1457.09j,+466.61+761.334j,+995.496+461.319j,+519.163+244.907j,+647.015+1030.6j,+951.142+290.787j,+530.039+771.546j,+902.03+963.131j,+374.264+118.619j,+477.775+233.02j,+408.222+153.291j,+404.684+140.481j,+2070.26+510.397j,+2252.95+589.249j,+547.926+230.642j,+680.13+282.717j,+1317.03+222.844j,+2999.07+799.494j,+542.739+168.858j,+717.519+920.435j,+304.736+128.478j,+1112.43+489.406j,+591.222+762.399j,+1085.54+1114.66j
2018-01-01 15:35:00 EST,+4138.86+221.767j,+975.436+450.684j,+667.689+244.498j,+1745.68+736.576j,+502.529+773.183j,+989.407+1575.57j,+714.936+279.02j,+909.277+431.364j,+992.106+886.831j,+479.165+147.559j,+910.378+415.297j,+619.41+261.692j,+960.27+453.875j,+1542.04+432.331j,+678.017+693.206j,+663.84+768.784j,+1110.38+1457.85j,+467.063+761.717j,+995.524+461.338j,+519.177+244.917j,+647.034+1030.61j,+952.127+291.241j,+530.608+771.902j,+902.685+963.91j,+374.148+118.56j,+477.659+232.926j,+408.103+153.223j,+404.533+140.408j,+2068.59+509.794j,+2251.41+588.682j,+547.83+230.58j,+680.009+282.644j,+1316.63+222.986j,+2997.27+799.64j,+542.54+168.775j,+717.287+920.307j,+304.584+128.355j,+1111.83+489.063j,+591.465+762.574j,+1086+1114.94j
2018-01-01 15:36:00 EST,+4138.93+221.769j,+975.444+450.689j,+667.695+244.5j,+1744+735.559j,+501.985+772.896j,+988.597+1574.97j,+716.14+279.581j,+910.428+432.154j,+993.939+887.474j,+479.147+147.552j,+910.353+415.282j,+619.392+261.682j,+960.809+454.216j,+1541.67+432.571j,+678.39+693.426j,+663.924+768.825j,+1110.51+1457.92j,+467.106+761.754j,+996.073+461.71j,+519.44+245.113j,+647.419+1030.87j,+952.71+291.523j,+530.958+772.122j,+903.087+964.394j,+373.939+118.454j,+477.452+232.757j,+407.889+153.101j,+404.049+140.175j,+2066.35+508.557j,+2249.04+587.437j,+548.494+231.007j,+680.844+283.148j,+1316.26+223.138j,+2995.51+799.835j,+542.207+168.638j,+716.901+920.094j,+304.822+128.548j,+1112.77+489.6j,+591.47+762.577j,+1086.01+1114.94j
2018-01-01 15:37:00 EST,+4141.32+221.859j,+975.722+450.858j,+667.907+244.597j,+1743.55+735.293j,+501.842+772.821j,+988.384+1574.81j,+716.213+279.615j,+910.499+432.203j,+994.051+887.514j,+479.887+147.837j,+911.391+415.924j,+620.118+262.098j,+960.895+454.27j,+1540.92+432.456j,+678.45+693.462j,+664.227+768.974j,+1110.96+1458.18j,+467.26+761.885j,+996.166+461.773j,+519.485+245.146j,+647.485+1030.92j,+953.581+291.936j,+531.465+772.445j,+903.671+965.102j,+373.846+118.407j,+477.36+232.682j,+407.794+153.047j,+403.938+140.122j,+2064.77+508.038j,+2247.62+586.96j,+548.535+231.034j,+680.896+283.179j,+1315.79+223.236j,+2993.58+799.784j,+542.06+168.578j,+716.73+920j,+304.844+128.566j,+1112.86+489.651j,+591.635+762.697j,+1086.33+1115.13j
2018-01-01 15:38:00 EST,+4140.25+221.819j,+975.598+450.782j,+667.812+244.554j,+1743.61+735.328j,+501.861+772.831j,+988.412+1574.83j,+716.022+279.525j,+910.316+432.076j,+993.76+887.411j,+479.877+147.833j,+911.377+415.915j,+620.108+262.093j,+960.452+453.989j,+1539.72+431.925j,+678.142+693.28j,+663.842+768.785j,+1110.39+1457.85j,+467.064+761.718j,+994.688+460.776j,+518.775+244.621j,+646.448+1030.21j,+953.527+291.938j,+531.468+772.447j,+903.674+965.106j,+373.902+118.435j,+477.415+232.727j,+407.851+153.079j,+404.001+140.152j,+2063.5+507.851j,+2246.66+586.836j,+548.675+231.125j,+681.073+283.287j,+1315.05+223.188j,+2991.19+799.07j,+542.149+168.614j,+716.833+920.056j,+304.806+128.535j,+1112.71+489.564j,+591.562+762.644j,+1086.19+1115.04j
2018-01-01 15:39:00 EST,+4140.25+221.819j,+975.599+450.783j,+667.813+244.554j,+1743.61+735.327j,+501.861+772.831j,+988.411+1574.83j,+716.023+279.526j,+910.316+432.077j,+993.76+887.411j,+479.877+147.833j,+911.377+415.915j,+620.108+262.093j,+960.453+453.99j,+1538.91+431.746j,+678.143+693.28j,+663.843+768.785j,+1110.39+1457.85j,+467.065+761.718j,+994.689+460.777j,+518.776+244.621j,+646.449+1030.21j,+953.468+291.938j,+531.468+772.447j,+903.675+965.106j,+373.902+118.435j,+477.415+232.727j,+407.851+153.079j,+404.001+140.152j,+2062.13+507.547j,+800.529+586.836j,+548.675+231.125j,+681.073+283.287j,+1314.4+223.188j,+2988.96+798.579j,+542.149+168.614j,+716.833+920.056j,+304.806+128.535j,+1112.71+489.564j,+591.562+762.644j,+1086.19+1115.04j
2018-01-01 15:40:00 EST,+4145.17+222.005j,+976.172+451.133j,+668.251+244.755j,+1745.07+736.204j,+502.331+773.078j,+989.112+1575.35j,+714.087+278.632j,+908.466+430.817j,+990.814+886.385j,+480.031+147.893j,+911.594+416.05j,+620.26+262.181j,+959.81+453.586j,+1537.55+431.064j,+677.697+693.019j,+663.985+768.855j,+1110.6+1457.97j,+467.137+761.78j,+994.042+460.347j,+518.466+244.394j,+645.996+1029.91j,+953.598+292.022j,+531.571+772.513j,+903.793+965.251j,+374.071+118.521j,+477.583+232.863j,+408.024+153.178j,+404.523+140.403j,+450.455+507.808j,+801.558+587.241j,+548.161+230.792j,+680.426+282.895j,+1313.47+223.033j,+2986.24+797.382j,+542.431+168.73j,+717.161+920.237j,+304.409+128.215j,+1111.14+488.672j,+591.42+762.541j,+1085.92+1114.89j
2018-01-01 15:41:00 EST,+494.612+221.958j,+976.026+451.044j,+668.14+244.704j,+1744.89+736.098j,+502.275+773.048j,+989.028+1575.29j,+714.102+278.638j,+908.48+430.827j,+990.836+886.393j,+480.021+147.889j,+911.579+416.041j,+620.249+262.174j,+959.714+453.526j,+1536.67+430.811j,+677.63+692.98j,+664+768.863j,+1110.62+1457.98j,+467.145+761.786j,+993.364+459.9j,+518.141+244.159j,+645.522+1029.59j,+953.581+292.041j,+531.594+772.527j,+903.819+965.283j,+374.018+118.494j,+477.53+232.821j,+407.97+153.147j,+404.245+140.269j,+450.142+507.669j,+801.011+587.025j,+548.267+230.861j,+680.56+282.975j,+1312.74+222.986j,+2983.89+796.682j,+542.347+168.696j,+717.063+920.183j,+304.565+128.341j,+1111.76+489.022j,+591.334+762.48j,+1085.75+1114.79j
2018-01-01 15:42:00 EST,+494.872+222.131j,+976.559+451.371j,+668.546+244.892j,+1744.42+735.811j,+502.121+772.967j,+988.799+1575.12j,+714.267+278.713j,+908.638+430.933j,+991.087+886.479j,+480.054+147.902j,+911.626+416.07j,+620.282+262.194j,+959.903+453.644j,+1536.03+430.781j,+677.762+693.057j,+664.041+768.883j,+1110.68+1458.02j,+467.165+761.804j,+993.555+460.025j,+518.232+244.225j,+645.655+1029.68j,+953.577+292.065j,+531.624+772.546j,+903.853+965.324j,+373.782+118.375j,+477.296+232.631j,+407.728+153.01j,+403.971+140.138j,+449.834+507.532j,+800.471+586.813j,+548.477+230.996j,+680.823+283.135j,+1312.17+223.021j,+2981.81+796.355j,+541.68+168.422j,+716.288+919.758j,+304.68+128.433j,+1112.21+489.28j,+591.393+762.522j,+1085.87+1114.85j
2018-01-01 15:43:00 EST,+494.559+221.923j,+975.919+450.978j,+668.058+244.667j,+1744.32+735.755j,+502.091+772.951j,+988.754+1575.08j,+713.914+278.553j,+908.3+430.707j,+990.55+886.295j,+480.194+147.956j,+911.822+416.193j,+620.419+262.273j,+958.75+452.927j,+1534.25+429.715j,+676.961+692.592j,+664.656+769.187j,+1111.59+1458.54j,+467.478+762.072j,+993.637+460.08j,+518.272+244.253j,+645.713+1029.72j,+953.837+292.208j,+531.797+772.658j,+904.053+965.569j,+373.815+118.392j,+477.329+232.657j,+407.762+153.029j,+403.995+140.149j,+449.86+507.544j,+800.517+586.831j,+547.842+230.588j,+680.024+282.654j,+1311.69+223.105j,+2979.9+796.254j,+541.704+168.432j,+716.317+919.773j,+304.315+128.14j,+1110.77+488.464j,+591.529+762.62j,+1086.12+1115.01j
2018-01-01 15:44:00 EST,+494.666+221.994j,+976.137+451.112j,+668.224+244.743j,+1744.25+735.714j,+502.069+772.94j,+988.721+1575.06j,+715.673+279.362j,+909.982+431.846j,+993.228+887.223j,+480.177+147.95j,+911.798+416.178j,+620.402+262.264j,+959.21+453.211j,+1533.85+429.893j,+677.281+692.777j,+664.672+769.194j,+1111.62+1458.56j,+467.486+762.079j,+994.1+460.385j,+518.494+244.415j,+646.037+1029.94j,+953.801+292.217j,+531.809+772.665j,+904.066+965.585j,+373.717+118.342j,+477.232+232.578j,+407.661+152.972j,+403.874+140.091j,+449.723+507.484j,+800.278+586.738j,+548.198+230.816j,+680.472+282.922j,+1311.58+223.382j,+2978.62+797.032j,+541.548+168.368j,+716.135+919.674j,+304.629+128.392j,+1112.01+489.165j,+591.884+762.877j,+1086.8+1115.41j
