Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,72214,-,-,-,32.77,-117.14,-8,72,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance (280-400nm),Global Horizontal UV Irradiance (285-385nm),
2018,2,6,9,30,78,868,506,78,868,506,0,9.3,60.45,0,0.13,1.6,1.1,298,51.13,19.700000000000003,1010,27.8220,21.7244,N/A
2018,2,6,10,0,81,898,578,81,898,578,0,8.6,56.42,0,0.13,1.5,1.1,311,45.7,20.700000000000003,1010,32.4872,25.4184,N/A
2018,2,6,10,30,84,920,637,84,920,637,0,8.6,53.050000000000004,0,0.13,1.3,1.1,309,44.050000000000004,21.3,1010,36.3599,28.4857,N/A
2018,2,6,11,0,87,934,681,87,934,681,0,7.9,50.480000000000004,0,0.13,1.1,1.1,308,40.27,22,1010,39.2716,30.7920,N/A
2018,2,6,11,30,87,943,708,87,943,708,0,7.9,48.84,0,0.13,1.1,1.1,296,38.56,22.700000000000003,1009,41.0715,32.2180,N/A
2018,2,6,12,0,89,946,719,89,946,719,0,7.2,48.21,0,0.13,1,1.1,283,35.49,23.3,1009,41.7999,32.7948,N/A
2018,2,6,12,30,89,942,711,89,942,711,0,7.2,48.64,0,0.13,1.1,1.1,276,35.03,23.5,1008,41.2741,32.3786,N/A
2018,2,6,13,0,90,930,686,90,930,686,0,7.4,50.11,0,0.13,1.2000000000000002,1.1,269,35.29,23.6,1008,39.6144,31.0641,N/A
2018,2,6,13,30,88,915,645,88,915,645,0,7.4,52.52,0,0.13,1.2000000000000002,1.1,301,35.5,23.5,1008,36.8981,28.9125,N/A
2018,2,6,14,0,86,893,589,86,893,589,0,7.6000000000000005,55.75,0,0.13,1.1,1.1,332,36.38,23.400000000000002,1008,33.2137,25.9942,N/A
2018,2,6,14,30,83,861,518,83,861,518,0,7.6000000000000005,59.660000000000004,0,0.13,1,1.1,175,37.27,23,1008,28.6145,22.3531,N/A
2018,2,6,15,0,78,816,434,78,816,434,0,8.200000000000001,64.13,0,0.13,0.9,1.1,17,39.56,22.6,1008,23.2956,18.1452,N/A
2018,2,6,15,30,71,755,341,71,755,341,0,8.200000000000001,69.05,0,0.13,0.9,1.1,17,39.56,22.6,1008,17.6041,13.6481,N/A
2018,2,6,16,0,62,663,241,62,663,241,0,11.4,74.31,0,0.13,0.7000000000000001,1.1,356,57.120000000000005,20.200000000000003,1009,11.8575,9.1236,N/A
2018,2,6,16,30,50,517,141,50,517,141,0,11.4,79.83,0,0.13,0.8,1.1,189,61.9,18.900000000000002,1009,6.7215,5.1231,N/A
2018,2,6,17,0,30,278,52,30,278,52,0,11,85.52,0,0.13,0.9,1.1,21,65.45,17.6,1010,0.0000,0.0000,N/A
2018,2,6,17,30,2,17,2,2,17,2,0,11,91.64,0,0.13,1,1.1,32,67.98,17,1010,0.0000,0.0000,N/A
2018,2,6,18,0,0,0,0,0,0,0,0,11,97.72,0,0.13,1,1.1,42,70.39,16.400000000000002,1010,0.0000,0.0000,N/A
2018,2,6,18,30,0,0,0,0,0,0,0,11,103.89,0,0.13,1.1,1.1,52,71.36,16.2,1011,0.0000,0.0000,N/A
2018,2,6,19,0,0,0,0,0,0,0,0,10.600000000000001,110.14,0,0.13,1.2000000000000002,1.1,62,70.72,15.9,1011,0.0000,0.0000,N/A
2018,2,6,19,30,0,0,0,0,0,0,0,10.600000000000001,116.43,0,0.13,1.3,1.1,69,70.72,15.9,1011,0.0000,0.0000,N/A
2018,2,6,20,0,0,0,0,0,0,0,0,10.200000000000001,122.73,0,0.13,1.4000000000000001,1.1,76,68.72,15.9,1012,0.0000,0.0000,N/A
2018,2,6,20,30,0,0,0,0,0,0,0,10.200000000000001,129.01,0,0.13,1.5,1.1,81,69.16,15.8,1012,0.0000,0.0000,N/A
2018,2,6,21,0,0,0,0,0,0,0,0,9.5,135.23,0,0.13,1.6,1,86,66.46000000000001,15.700000000000001,1013,0.0000,0.0000,N/A
2018,2,6,21,30,0,0,0,0,0,0,0,9.5,141.32,0,0.13,1.6,1,87,66.89,15.600000000000001,1013,0.0000,0.0000,N/A
2018,2,6,22,0,0,0,0,0,0,0,0,8.8,147.20000000000002,0,0.13,1.7000000000000002,1,89,64.72,15.4,1013,0.0000,0.0000,N/A
2018,2,6,22,30,0,0,0,0,0,0,0,8.8,152.69,0,0.13,1.7000000000000002,0.9,86,65.62,15.200000000000001,1014,0.0000,0.0000,N/A
2018,2,6,23,0,0,0,0,0,0,0,0,8.1,157.48,0,0.13,1.7000000000000002,0.9,84,63.440000000000005,15,1014,0.0000,0.0000,N/A
2018,2,6,23,30,0,0,0,0,0,0,0,8.1,161.01,0,0.13,1.7000000000000002,0.8,81,63.85,14.9,1014,0.0000,0.0000,N/A
2018,2,7,0,0,0,0,0,0,0,0,0,7.6000000000000005,162.49,0,0.13,1.6,0.8,78,62.35,14.700000000000001,1014,0.0000,0.0000,N/A
2018,2,7,0,30,0,0,0,0,0,0,0,7.6000000000000005,161.43,0,0.13,1.6,0.7000000000000001,76,62.75,14.600000000000001,1014,0.0000,0.0000,N/A
2018,2,7,1,0,0,0,0,0,0,0,0,7,158.18,0,0.13,1.6,0.7000000000000001,73,60.71,14.5,1014,0.0000,0.0000,N/A
2018,2,7,1,30,0,0,0,0,0,0,0,7,153.56,0,0.13,1.5,0.7000000000000001,71,60.77,14.5,1015,0.0000,0.0000,N/A
2018,2,7,2,0,0,0,0,0,0,0,0,6.4,148.16,0,0.13,1.5,0.7000000000000001,68,58.33,14.5,1015,0.0000,0.0000,N/A
2018,2,7,2,30,0,0,0,0,0,0,0,6.4,142.33,0,0.13,1.4000000000000001,0.6000000000000001,65,58.33,14.5,1015,0.0000,0.0000,N/A
2018,2,7,3,0,0,0,0,0,0,0,0,5.9,136.26,14,0.13,1.4000000000000001,0.6000000000000001,63,56.18,14.5,1015,0.0000,0.0000,N/A
2018,2,7,3,30,0,0,0,0,0,0,3,5.9,130.05,43,0.13,1.4000000000000001,0.6000000000000001,62,56.550000000000004,14.4,1015,0.0000,0.0000,N/A
2018,2,7,4,0,0,0,0,0,0,0,3,5.4,123.77,0,0.13,1.5,0.6000000000000001,62,54.88,14.4,1015,0.0000,0.0000,N/A
2018,2,7,4,30,0,0,0,0,0,0,3,5.4,117.47,0,0.13,1.5,0.6000000000000001,62,55.24,14.3,1015,0.0000,0.0000,N/A
2018,2,7,5,0,0,0,0,0,0,0,3,5,111.17,0,0.13,1.6,0.6000000000000001,63,53.72,14.3,1015,0.0000,0.0000,N/A
2018,2,7,5,30,0,0,0,0,0,0,3,5.1000000000000005,104.9,0,0.13,1.6,0.6000000000000001,64,53.77,14.3,1016,0.0000,0.0000,N/A
2018,2,7,6,0,0,0,0,0,0,0,3,4.9,98.7,0,0.13,1.7000000000000002,0.6000000000000001,65,53.03,14.3,1016,0.0000,0.0000,N/A
2018,2,7,6,30,0,0,0,0,0,0,3,4.9,92.60000000000001,0,0.13,1.8,0.6000000000000001,66,48.78,15.600000000000001,1016,0.0000,0.0000,N/A
2018,2,7,7,0,15,116,22,25,282,43,0,5.7,86.41,43,0.13,1.9000000000000001,0.6000000000000001,67,47.550000000000004,16.900000000000002,1016,0.0000,0.0000,N/A
2018,2,7,7,30,33,141,56,44,566,135,3,5.7,80.7,75,0.13,2.5,0.6000000000000001,68,43,18.5,1016,0.0000,0.0000,N/A
2018,2,7,8,0,58,647,224,56,717,240,0,4,75.12,54,0.13,3.1,0.6000000000000001,70,34.65,20.1,1017,10.9422,8.4073,N/A
2018,2,7,8,30,64,812,345,64,812,345,0,4,69.79,0,0.13,3.4000000000000004,0.5,73,32.58,21.1,1017,17.6950,13.7065,N/A
2018,2,7,9,0,70,873,442,70,873,442,0,2.4000000000000004,64.78,0,0.13,3.7,0.5,75,27.3,22.1,1017,23.6139,18.3837,N/A
2018,2,7,9,30,76,912,529,76,912,529,0,2.4000000000000004,60.21,0,0.13,3.8000000000000003,0.5,77,26.16,22.8,1017,29.1283,22.7475,N/A
2018,2,7,10,0,82,938,604,82,938,604,0,1,56.160000000000004,0,0.13,3.8000000000000003,0.5,79,22.56,23.6,1017,33.9920,26.5988,N/A
2018,2,7,10,30,84,958,664,84,958,664,0,1,52.77,0,0.13,3.6,0.5,79,21.89,24.1,1017,37.9457,29.7309,N/A
2018,2,7,11,0,87,969,707,87,969,707,0,0.30000000000000004,50.19,0,0.13,3.5,0.6000000000000001,80,20.28,24.6,1017,40.8150,32.0049,N/A
2018,2,7,11,30,88,974,733,88,974,733,0,0.30000000000000004,48.53,0,0.13,3.2,0.6000000000000001,80,20.02,24.8,1016,42.5673,33.3941,N/A
2018,2,7,12,0,90,973,742,90,973,742,0,0.5,47.9,0,0.13,3,0.6000000000000001,79,20.080000000000002,25,1016,43.1820,33.8818,N/A
2018,2,7,12,30,90,967,733,90,967,733,0,0.5,48.33,0,0.13,2.7,0.6000000000000001,78,19.96,25.1,1016,42.5964,33.4187,N/A
2018,2,7,13,0,92,954,708,92,954,708,0,1.3,49.800000000000004,0,0.13,2.5,0.6000000000000001,77,21.09,25.1,1015,40.9313,32.0996,N/A
2018,2,7,13,30,90,940,666,90,940,666,0,1.3,52.22,0,0.13,2.4000000000000004,0.6000000000000001,76,21.22,25,1015,38.1463,29.8935,N/A
2018,2,7,14,0,88,918,608,88,918,608,0,1.8,55.47,0,0.13,2.3000000000000003,0.6000000000000001,75,22.23,24.8,1015,34.3309,26.8717,N/A
2018,2,7,14,30,84,888,536,84,888,536,0,1.8,59.4,0,0.13,2.3000000000000003,0.6000000000000001,74,22.76,24.400000000000002,1015,29.6530,23.1676,N/A
2018,2,7,15,0,79,846,451,79,846,451,0,2.5,63.89,0,0.13,2.2,0.6000000000000001,73,24.48,24.1,1015,24.2492,18.8915,N/A
2018,2,7,15,30,72,786,356,72,786,356,0,2.5,68.82000000000001,0,0.13,2.2,0.6000000000000001,73,24.48,24.1,1015,18.4152,14.2807,N/A
2018,2,7,16,0,63,694,253,63,694,253,0,6.6000000000000005,74.09,0,0.13,1.4000000000000001,0.7000000000000001,71,38.02,21.5,1015,12.4728,9.6007,N/A
2018,2,7,16,30,50,552,149,50,552,149,0,6.6000000000000005,79.63,0,0.13,1.4000000000000001,0.7000000000000001,68,41.17,20.200000000000003,1015,7.1019,5.4143,N/A
2018,2,7,17,0,31,314,57,31,314,57,0,6.4,85.33,0,0.13,1.5,0.7000000000000001,65,44.13,18.900000000000002,1015,0.0000,0.0000,N/A
2018,2,7,17,30,4,21,3,4,21,3,0,6.4,91.46000000000001,0,0.13,1.6,0.7000000000000001,61,45.81,18.3,1015,0.0000,0.0000,N/A
2018,2,7,18,0,0,0,0,0,0,0,0,6.800000000000001,97.54,0,0.13,1.7000000000000002,0.7000000000000001,57,48.44,17.8,1015,0.0000,0.0000,N/A
2018,2,7,18,30,0,0,0,0,0,0,0,6.800000000000001,103.72,0,0.13,1.7000000000000002,0.7000000000000001,55,49.68,17.400000000000002,1015,0.0000,0.0000,N/A
2018,2,7,19,0,0,0,0,0,0,0,0,7.1000000000000005,109.97,0,0.13,1.8,0.7000000000000001,53,52.08,17,1016,0.0000,0.0000,N/A
2018,2,7,19,30,0,0,0,0,0,0,0,7.1000000000000005,116.26,0,0.13,1.8,0.7000000000000001,52,52.74,16.8,1016,0.0000,0.0000,N/A
2018,2,7,20,0,0,0,0,0,0,0,0,7.2,122.56,0,0.13,1.8,0.8,51,53.67,16.6,1016,0.0000,0.0000,N/A
2018,2,7,20,30,0,0,0,0,0,0,0,7.2,128.84,0,0.13,1.8,0.8,50,54.01,16.5,1016,0.0000,0.0000,N/A
2018,2,7,21,0,0,0,0,0,0,0,0,7.1000000000000005,135.05,0,0.13,1.7000000000000002,0.8,48,54.01,16.400000000000002,1016,0.0000,0.0000,N/A
2018,2,7,21,30,0,0,0,0,0,0,0,7.1000000000000005,141.14000000000001,0,0.13,1.7000000000000002,0.8,46,54.35,16.3,1016,0.0000,0.0000,N/A
2018,2,7,22,0,0,0,0,0,0,0,0,6.9,147,0,0.13,1.6,0.8,43,53.7,16.3,1016,0.0000,0.0000,N/A
2018,2,7,22,30,0,0,0,0,0,0,0,6.9,152.46,0,0.13,1.6,0.8,40,53.7,16.3,1016,0.0000,0.0000,N/A
2018,2,7,23,0,0,0,0,0,0,0,0,6.7,157.22,0,0.13,1.6,0.8,37,52.93,16.3,1016,0.0000,0.0000,N/A
2018,2,7,23,30,0,0,0,0,0,0,0,6.7,160.71,0,0.13,1.5,0.8,35,53.27,16.2,1016,0.0000,0.0000,N/A
2018,2,8,0,0,0,0,0,0,0,0,0,6.5,162.18,0,0.13,1.5,0.8,33,52.550000000000004,16.2,1016,0.0000,0.0000,N/A
2018,2,8,0,30,0,0,0,0,0,0,0,6.5,161.13,0,0.13,1.5,0.8,33,52.49,16.2,1015,0.0000,0.0000,N/A
2018,2,8,1,0,0,0,0,0,0,0,0,6.300000000000001,157.93,0,0.13,1.4000000000000001,0.8,32,51.76,16.2,1015,0.0000,0.0000,N/A
2018,2,8,1,30,0,0,0,0,0,0,0,6.300000000000001,153.34,0,0.13,1.3,0.8,32,51.43,16.3,1015,0.0000,0.0000,N/A
2018,2,8,2,0,0,0,0,0,0,0,0,6,147.97,0,0.13,1.3,0.8,31,50.28,16.400000000000002,1015,0.0000,0.0000,N/A
2018,2,8,2,30,0,0,0,0,0,0,0,6,142.16,0,0.13,1.3,0.8,30,50.230000000000004,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,3,0,0,0,0,0,0,0,0,5.9,136.1,0,0.13,1.3,0.8,28,49.79,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,3,30,0,0,0,0,0,0,0,5.9,129.9,0,0.13,1.3,0.8,26,49.79,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,4,0,0,0,0,0,0,0,0,6,123.63000000000001,0,0.13,1.4000000000000001,0.8,23,50.17,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,4,30,0,0,0,0,0,0,0,6,117.32000000000001,0,0.13,1.4000000000000001,0.9,22,50.17,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,5,0,0,0,0,0,0,0,0,6.4,111.02,0,0.13,1.5,0.9,20,51.42,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,5,30,0,0,0,0,0,0,0,6.4,104.75,0,0.13,1.5,0.9,21,51.42,16.400000000000002,1014,0.0000,0.0000,N/A
2018,2,8,6,0,0,0,0,0,0,0,0,7,98.55,0,0.13,1.5,0.9,21,53.870000000000005,16.400000000000002,1015,0.0000,0.0000,N/A
2018,2,8,6,30,0,0,0,0,0,0,0,7,92.43,0,0.13,1.4000000000000001,0.9,26,52.19,16.900000000000002,1015,0.0000,0.0000,N/A
2018,2,8,7,0,20,162,31,26,250,42,0,9.600000000000001,86.24,29,0.13,1.4000000000000001,0.9,30,59.82,17.5,1015,0.0000,0.0000,N/A
2018,2,8,7,30,44,476,122,46,518,131,0,9.600000000000001,80.51,7,0.13,1.6,0.9,37,55.14,18.8,1015,0.0000,0.0000,N/A
2018,2,8,8,0,60,654,230,59,666,232,0,8.4,74.92,0,0.13,1.8,0.9,43,47.26,20,1015,11.2549,8.6506,N/A
2018,2,8,8,30,70,748,331,69,760,334,0,8.4,69.57000000000001,0,0.13,2.1,0.9,49,43.9,21.200000000000003,1015,17.0101,13.1795,N/A
2018,2,8,9,0,76,824,430,76,824,430,0,6.9,64.56,0,0.13,2.3000000000000003,0.9,54,36.52,22.5,1015,23.0096,17.9165,N/A
2018,2,8,9,30,78,876,517,78,876,517,0,6.9,59.96,0,0.13,2.3000000000000003,0.9,59,34.59,23.400000000000002,1015,28.5095,22.2674,N/A
2018,2,8,10,0,79,918,594,79,918,594,0,5.7,55.89,0,0.13,2.3000000000000003,0.9,64,30.17,24.3,1014,33.4731,26.1957,N/A
2018,2,8,10,30,82,938,653,82,938,653,0,5.7,52.49,0,0.13,2.2,0.9,68,29.11,24.900000000000002,1014,37.3604,29.2751,N/A
2018,2,8,11,0,84,952,697,84,952,697,0,5,49.89,0,0.13,2.1,0.9,71,26.7,25.5,1013,40.2822,31.5897,N/A
2018,2,8,11,30,85,960,725,85,960,725,0,5,48.22,0,0.13,2.1,0.9,72,26.23,25.8,1013,42.1473,33.0672,N/A
2018,2,8,12,0,85,963,735,85,963,735,0,4.7,47.58,0,0.13,2.1,0.9,74,25.240000000000002,26.1,1012,42.8200,33.6004,N/A
2018,2,8,12,30,86,960,728,86,960,728,0,4.7,48.01,0,0.13,2.1,0.9,72,25.09,26.200000000000003,1012,42.3516,33.2293,N/A
2018,2,8,13,0,85,953,704,85,953,704,0,4.6000000000000005,49.49,0,0.13,2.1,0.9,70,24.830000000000002,26.3,1011,40.7457,31.9568,N/A
2018,2,8,13,30,84,939,663,84,939,663,0,4.6000000000000005,51.93,0,0.13,2.1,0.9,67,24.98,26.200000000000003,1011,38.0190,29.7966,N/A
2018,2,8,14,0,81,919,606,81,919,606,0,4.7,55.19,0,0.13,2.1,0.9,64,25.3,26.1,1011,34.2630,26.8216,N/A
2018,2,8,14,30,77,891,534,77,891,534,0,4.7,59.14,0,0.13,2.1,0.9,60,26.03,25.6,1010,29.5859,23.1184,N/A
2018,2,8,15,0,73,850,450,73,850,450,0,5.6000000000000005,63.64,0,0.13,2,0.9,55,28.55,25.1,1010,24.2378,18.8861,N/A
2018,2,8,15,30,66,794,356,66,794,356,0,5.6000000000000005,68.59,0,0.13,2,0.9,55,28.55,25.1,1010,18.4516,14.3127,N/A
2018,2,8,16,0,58,708,255,58,708,255,0,10.700000000000001,73.88,0,0.13,1.6,0.9,36,49.160000000000004,21.8,1010,12.5956,9.6986,N/A
2018,2,8,16,30,47,572,152,47,572,152,0,10.700000000000001,79.43,0,0.13,1.7000000000000002,0.9,35,52.910000000000004,20.6,1010,7.2450,5.5248,N/A
2018,2,8,17,0,30,342,59,30,342,59,0,10.100000000000001,85.14,0,0.13,1.8,0.9,34,54.79,19.400000000000002,1011,0.0000,0.0000,N/A
2018,2,8,17,30,6,42,5,6,42,5,0,10.100000000000001,91.27,0,0.13,1.8,0.9,33,55.82,19.1,1011,0.0000,0.0000,N/A
2018,2,8,18,0,0,0,0,0,0,0,0,9.9,97.36,0,0.13,1.8,0.9,33,56.34,18.8,1011,0.0000,0.0000,N/A
2018,2,8,18,30,0,0,0,0,0,0,0,9.9,103.55,0,0.13,1.7000000000000002,0.9,31,56.69,18.7,1011,0.0000,0.0000,N/A
2018,2,8,19,0,0,0,0,0,0,0,0,9.600000000000001,109.81,0,0.13,1.6,0.9,29,55.83,18.6,1011,0.0000,0.0000,N/A
2018,2,8,19,30,0,0,0,0,0,0,0,9.600000000000001,116.10000000000001,0,0.13,1.4000000000000001,0.9,26,55.83,18.6,1011,0.0000,0.0000,N/A
2018,2,8,20,0,0,0,0,0,0,0,0,9.200000000000001,122.4,0,0.13,1.3,0.9,24,53.99,18.7,1011,0.0000,0.0000,N/A
2018,2,8,20,30,0,0,0,0,0,0,0,9.200000000000001,128.67000000000002,0,0.13,1.2000000000000002,0.9,19,53.99,18.7,1011,0.0000,0.0000,N/A
2018,2,8,21,0,0,0,0,0,0,0,0,9,134.88,0,0.13,1,0.9,15,53.15,18.7,1011,0.0000,0.0000,N/A
2018,2,8,21,30,0,0,0,0,0,0,0,9,140.95000000000002,0,0.13,1,0.9,187,53.480000000000004,18.6,1011,0.0000,0.0000,N/A
2018,2,8,22,0,0,0,0,0,0,0,0,8.9,146.8,0,0.13,1,0.9,359,53.7,18.5,1011,0.0000,0.0000,N/A
2018,2,8,22,30,0,0,0,0,0,0,0,8.9,152.23,0,0.13,1,0.9,351,54.71,18.2,1011,0.0000,0.0000,N/A
2018,2,8,23,0,0,0,0,0,0,0,0,9.1,156.95000000000002,0,0.13,1,0.9,342,56.35,17.900000000000002,1011,0.0000,0.0000,N/A
2018,2,8,23,30,0,0,0,0,0,0,0,9.1,160.41,0,0.13,1.1,0.9,337,56.71,17.8,1011,0.0000,0.0000,N/A
2018,2,9,0,0,0,0,0,0,0,0,0,9.1,161.86,0,0.13,1.1,0.9,333,57.550000000000004,17.6,1011,0.0000,0.0000,N/A
2018,2,9,0,30,0,0,0,0,0,0,0,9.1,160.83,0,0.13,1.1,0.9,329,58.22,17.400000000000002,1010,0.0000,0.0000,N/A
2018,2,9,1,0,0,0,0,0,0,0,0,9.1,157.67000000000002,0,0.13,1.1,0.9,325,59.45,17.1,1010,0.0000,0.0000,N/A
2018,2,9,1,30,0,0,0,0,0,0,0,9.1,153.12,0,0.13,1.1,1,318,60.59,16.8,1010,0.0000,0.0000,N/A
2018,2,9,2,0,0,0,0,0,0,0,0,9.200000000000001,147.78,0,0.13,1.1,1,312,61.81,16.6,1010,0.0000,0.0000,N/A
2018,2,9,2,30,0,0,0,0,0,0,0,9.200000000000001,141.99,0,0.13,1.1,1,305,63.4,16.2,1010,0.0000,0.0000,N/A
2018,2,9,3,0,0,0,0,0,0,0,0,9.4,135.94,0,0.13,1.1,1,297,65.4,15.9,1010,0.0000,0.0000,N/A
2018,2,9,3,30,0,0,0,0,0,0,0,9.4,129.75,0,0.13,1.1,1,289,66.24,15.700000000000001,1010,0.0000,0.0000,N/A
2018,2,9,4,0,0,0,0,0,0,0,0,9.600000000000001,123.47,0,0.13,1,1,280,67.95,15.5,1010,0.0000,0.0000,N/A
2018,2,9,4,30,0,0,0,0,0,0,0,9.600000000000001,117.17,0,0.13,1,1,266,68.83,15.3,1010,0.0000,0.0000,N/A
2018,2,9,5,0,0,0,0,0,0,0,0,9.600000000000001,110.87,0,0.13,0.9,1,252,69.75,15.100000000000001,1010,0.0000,0.0000,N/A
2018,2,9,5,30,0,0,0,0,0,0,3,9.600000000000001,104.60000000000001,0,0.13,0.9,1,233,70.65,14.9,1010,0.0000,0.0000,N/A
2018,2,9,6,0,0,0,0,0,0,0,3,9.8,98.39,0,0.13,0.9,1,215,72.07000000000001,14.8,1010,0.0000,0.0000,N/A
2018,2,9,6,30,3,14,2,3,14,2,3,9.8,92.26,4,0.13,0.9,1,181,68.47,15.600000000000001,1010,0.0000,0.0000,N/A
2018,2,9,7,0,22,197,36,27,267,45,0,11.3,86.07000000000001,25,0.13,1,1,148,71.72,16.400000000000002,1010,0.0000,0.0000,N/A
2018,2,9,7,30,38,370,100,46,516,133,0,11.3,80.33,25,0.13,1.1,1,171,66.9,17.5,1010,0.0000,0.0000,N/A
2018,2,9,8,0,59,89,82,60,663,235,3,10.3,74.72,29,0.13,1.2000000000000002,1,194,59.03,18.5,1010,4.0197,3.0907,N/A
2018,2,9,8,30,96,0,96,70,756,336,3,10.3,69.36,0,0.13,1.2000000000000002,1,210,55.81,19.400000000000002,1010,4.9426,3.8305,N/A
2018,2,9,9,0,143,105,189,78,818,432,3,10.600000000000001,64.32000000000001,0,0.13,1.3,1,227,53.65,20.3,1010,10.1311,7.8901,N/A
2018,2,9,9,30,156,484,400,82,865,518,3,10.600000000000001,59.71,0,0.13,1.4000000000000001,1.1,236,50.77,21.200000000000003,1010,22.0897,17.2556,N/A
2018,2,9,10,0,95,859,580,84,900,592,0,9.700000000000001,55.620000000000005,0,0.13,1.5,1.1,245,45.36,22.1,1010,32.7265,25.6143,N/A
2018,2,9,10,30,87,922,652,87,922,652,0,9.700000000000001,52.2,0,0.13,1.6,1.1,249,44.27,22.5,1010,37.3475,29.2677,N/A
2018,2,9,11,0,89,935,695,89,935,695,0,9.200000000000001,49.58,0,0.13,1.7000000000000002,1.1,252,41.81,22.900000000000002,1010,40.2118,31.5373,N/A
2018,2,9,11,30,90,944,723,90,944,723,0,9.200000000000001,47.9,0,0.13,1.8,1.1,253,41.02,23.200000000000003,1009,42.0762,33.0142,N/A
2018,2,9,12,0,90,948,733,90,948,733,0,8.8,47.26,0,0.13,2,1.1,253,39.33,23.400000000000002,1009,42.7481,33.5466,N/A
2018,2,9,12,30,92,942,726,92,942,726,0,8.8,47.69,0,0.13,2.1,1.1,254,39.050000000000004,23.5,1008,42.2803,33.1760,N/A
2018,2,9,13,0,92,931,701,92,931,701,0,8.200000000000001,49.18,0,0.13,2.3000000000000003,1.1,255,37.44,23.6,1008,40.6169,31.8585,N/A
2018,2,9,13,30,90,919,660,90,919,660,0,8.200000000000001,51.63,0,0.13,2.4000000000000004,1.1,255,37.86,23.400000000000002,1007,37.8922,29.7001,N/A
2018,2,9,14,0,87,901,605,87,901,605,0,8.200000000000001,54.910000000000004,0,0.13,2.5,1.1,254,38.17,23.200000000000003,1007,34.2509,26.8151,N/A
2018,2,9,14,30,83,875,535,83,875,535,0,8.200000000000001,58.870000000000005,0,0.13,2.5,1,254,39.58,22.6,1007,29.6861,23.2000,N/A
2018,2,9,15,0,77,836,451,77,836,451,0,8.200000000000001,63.39,0,0.13,2.5,1,254,40.97,22.1,1007,24.3337,18.9643,N/A
2018,2,9,15,30,70,778,357,70,778,357,0,8.200000000000001,68.36,0,0.13,2.5,1,254,40.97,22.1,1007,18.5398,14.3847,N/A
2018,2,9,16,0,61,695,257,61,695,257,0,10.100000000000001,73.66,0,0.13,1.8,1,252,54.19,19.6,1007,12.7201,9.7981,N/A
2018,2,9,16,30,49,564,154,49,564,154,0,10.100000000000001,79.23,0,0.13,1.6,1,251,59.49,18.1,1007,7.3416,5.6000,N/A
2018,2,9,17,0,32,344,62,32,344,62,0,11,84.96000000000001,0,0.13,1.3,1,250,69.57000000000001,16.6,1008,0.0000,0.0000,N/A
2018,2,9,17,30,6,45,5,6,45,5,0,11,91.09,0,0.13,1.2000000000000002,1,243,72.27,16,1008,0.0000,0.0000,N/A
2018,2,9,18,0,0,0,0,0,0,0,0,11,97.19,0,0.13,1.1,1,236,75.07000000000001,15.4,1008,0.0000,0.0000,N/A
2018,2,9,18,30,0,0,0,0,0,0,0,11,103.38,0,0.13,1.2000000000000002,1,225,76.52,15.100000000000001,1008,0.0000,0.0000,N/A
2018,2,9,19,0,0,0,0,0,0,0,0,10.700000000000001,109.64,0,0.13,1.2000000000000002,1,214,77.01,14.700000000000001,1008,0.0000,0.0000,N/A
2018,2,9,19,30,0,0,0,0,0,0,0,10.700000000000001,115.93,0,0.13,1.3,1,207,78.59,14.4,1009,0.0000,0.0000,N/A
2018,2,9,20,0,0,0,0,0,0,0,0,10.5,122.23,0,0.13,1.4000000000000001,1,201,78.32000000000001,14.200000000000001,1009,0.0000,0.0000,N/A
